reviewText|sentimentScore
This movie might not put the Catholic church in the best light but it is telling a story based on true events. Unfortunately not everything in life, including religion, are all nice and rosy. Sometimes people and groups do things that at the time seem like the right thing but in retrospective do not look as great as they once did. "A Love Divided" tells the story of a family, yes it does incorporate religion, but really the story is about a family, and that family's ability to stay together no matter what is thrown at them. This film is also based on true events which is not to say that this story, scene by scene, is true, but if you were to look at news articles from that time period you would be able to see that neither churches handled the incident in a way that was helpful towards the family. Both churches are at fault here, the Catholic church for forcing such a regulation on the family in the first place and not responding to the violence that came with it and the Protestant church for telling the mother that she should just obey her husband and his priest and not put up a fight. In this case both let this family down. I believe that the film does a good job in showing this struggle in both the church and the family. It in no way shape or form is putting down the Catholic church, just the opposite, it shows how one incident can change the course of that religion's ideas and how one person can have an effect far more reaching then just themselves.|1
Clint Eastwood would star again as the battle-weary Detective Harry Callahan, but would also direct the fourth entry in the 'Dirty Harry' series. 'Sudden Impact' again like the other additions, brings its own distinguishable style and tone, but if anything it's probably the most similar to the original in it's darker and seedy moments (and bestowing a classic line "Go ahead. Make my day") but some of its humor has to been seen to believe. A bulldog named meathead that pisses and farts. Oh yeah. However an interesting fact this entry was only one in series to not have it set entirely in San Francisco.<br /><br />The story follows that of detective Callahan trying to put the pieces together of a murder where the victim was shot in the groin and then between the eyes. After getting in some trouble with office superiors and causing a stir which has some crime lord thugs after his blood. He's ordered to take leave, but it falls into a working one where he heads to a coastal town San Paulo, where a murder has occurred similar in vein (bullet to groin and between eyes) to his case. There he begins to dig up dirt, which leads to the idea of someone looking for revenge.<br /><br />To be honest, I wasn't all that crash hot on Eastwood's take, but after many repeat viewings it virtually has grown on me to the point of probably being on par with the first sequel 'Magnum Force'. This well-assembled plot actually gives Eastwood another angle to work upon (even though it feels more like a sophisticated take on the vigilante features running rampant at that time), quite literal with something punishing but luridly damaging. It's like he's experimenting with noir-thriller touches with character-driven traits to help develop the emotionally bubbling and eventual morality framework. His use of images is lasting, due to its slickly foreboding atmospherics. Dark tones, brooding lighting like the scene towards the end akin to some western showdown of a silhouette figure (Harry with his new .44 automag handgun) moving its way towards the stunned prey on the fishing docks. It's a striking sight that builds fear! Mixing the hauntingly cold with plain brutality and dash of humor. It seemed to come off. A major plus with these films are the dialogues, while I wouldn't call 'Sudden Impact' first-rate, it provides ample biting exchanges and memorably creditable lines "You're a legend in your own mind". Don't you just love hearing Harry sparking an amusing quip, before pulling out his piece. The beating action when it occurs is excitingly jarring and intense the only way to go and the pacing flies by with little in the way of flat passages. Lalo Schfrin would return as composer (after 'The Enforcer" had Jerry Fielding scoring) bringing a methodical funky kick, which still breathed those gloomy cues to a texturally breezy score that clicked from the get-go. Bruce Surtees (an Eastwood regular) gets the job behind the camera (where he did a piecing job with 'Dirty Harry') and gives the film plenty of scope by wonderfully framing the backdrops in some impeccable tracking scenes, but also instrument edgy angles within those dramatic moments.<br /><br />Eastwood as the dinosaur Callahan still packs a punch, going beyond just that steely glare to get the job done and probably showing a little more heart than one would expect from a younger Callahan. This going by the sudden shift in a plot turn of Harry's quest for justice by the badge even though he doesn't always agree with it. I just found it odd a real change of heart. Across from him is a stupendous performance by his beau at the time Sondra Locke. Her turn of traumatic torment (being senselessly raped along with her younger sister), is hidden by a glassily quiet intensity. When the anger is released, it's tactically accurate in its outcome. Paul Drake is perfectly menacing and filthy as one of the targeted thugs and Audrie J. Neenan nails down a repellently scummy and big-mouthed performance. These people are truly an ugly bunch of saps. Pat Hingle is sturdy as the Chief of the small coastal town. In smaller parts are Bradford Dillman and the agreeably potent Albert Popwell (a regular in the series 1-4, but under different characters). How can you forget him in 'Dirty Harry' yes he is bank robber that's at the end of the trademark quote "Do I feel lucky? Well, do ya, punk?"|1
I was absolutely mesmerised by this series from the moment Tom Long walked into shot - the whole 'bad boy' thing, it was just addictive.<br /><br />The story has you hooked, what will happen next - will Joey get the girl in the end, after doing 5 years in prison, and all that time thinking about his lost love, crossing paths with her again, finding he has a son... Although he is a violent bad guy, you still want him to find happiness.<br /><br />A truly captivating two parter - please bring it out on video!|1
Moon Child is the story of two brothers and a friend trying to make it in a futuristic, economically-unstable Japan. After a cunning disaster gone wrong, someone new enters young Sho's life, a special friend by the name of Kei. Years later they have grown rather close, and have found ways to combine both their talents into one unstoppable team. During another escapade, they encounter a new friend and his mute sister who become part of their band of friends. Before long disaster again strikes and the group falls apart. Alliances turn to enemies and their worlds are all turned upside down. Regrets and hopelessness claim some while power and success take others. Tragedy claims still others. Truths are revealed and lives are forever changed. <br /><br />And you will never see a more beautiful sunrise.<br /><br />This movie is a gripping tale of undying friendships, webs of relationships, and a team that not even death can keep apart for too long. Moon child combines sci-fi, drama, and action with the perfect cast and talent to create the most sensationally moving movie of the time, and great for most audiences. It minimizes the everyday romances and puts more emphasis on the important values we can all relate to such as friendships, loyalty, and believing in yourself. Nothing could possibly compare. I personally have never seen anything quite like it, and I don't suspect I ever will again.<br /><br />It appeals to the wider population in many ways and is a must see for all.|1
What was there about 1939 that helped produce so many excellent Hollywood films? Well, whatever it was, the magic may also be found in this Columbia picture. It's a long forgotten screwball comedy that Turner Classic Movies has begun to show. (Maltin's movie book does not contain it.) In nearly every department, Amazing Mr. Williams is a jewel.<br /><br />It's the story of a first-rate police detective who can never find the time to marry his intended. As the wedding bells are about to ring, he gets called to the scene of a murder. The lady in question has to learn the hard way not only to enjoy the pursuit of criminals but to belong to the police force. There are a lot of laughs in the process.<br /><br />Melvyn Douglas proved again that he had few peers in light comedy. Joan Blondell was at the peak of her career and is a delight. Edward Brophy and Donald McBride are hilarious.<br /><br />The film goes on a bit too long, but who cares? The screwball comedies are always able to entertain, and this film belongs right in there with the best.|1
After what was considered to be the official Dirty Harry trilogy with The Enforcer(1976) to be the final chapter in the series. Dirty Harry is back, older, more dirtier and grittier than ever since the original 1971 classic.<br /><br />Dirty Harry in the past has killed a psychopath killer, vigilante cops, and Vietnam veteran terrorists. But now he's after a new killer, a killer who wants payback, by gunning down her attackers.<br /><br />Sudden Impact brings a new meaning and more darker tone to Dirty Harry. Callahan is on a new murder case that is circling back to a woman(played by Sondra Locke), who was brutally raped, along with her sister, who is left traumitized. Ten years after, she's out for revenge by gunning down her attackers. At the same though Callahan is on a heat of trouble by his superiors after he provokes a mob boss to a heart attack, of which the mob are hunting him as well. So in order to let the heat die down within the city, Harry is on order to take a vacation on a seaside town, but at the same time the raped victim is in town as well, while hunting her attackers one by one. Harry is on the investigation and finds the killings very similar, as he homes in on the killer's trails.<br /><br />Sudden Impact in my opinion, has to be one of my top 10 revenge films, as well as being the second best Dirty Harry movie yet, far better than both The Enforcer and The Dead Pool combined. Sudden Impact has what the original Dirty Harry had, a dark tone with entertaining value.<br /><br />So do you feel lucky, punk?|1
October Sky is a highly lauded movie, and it¡¦s easy to see why. The story is easy to comprehend and many turning points are gripping, the actors and actresses do fairly good jobs, especially Jake Gyllenhaal and Chris Cooper, the hero finally gets what he wants, and it¡¦s a true story. Frankly I think the director¡¦s achievement is not comparable to the sparks and heat the original story generates. We don¡¦t see any special narrative or cinematography; the power of the movie relies much on the riveting plot and tough situation the young hero is trapped in that most audience will find themselves identify with the characters. We feel Homer¡¦s desire to earn his father¡¦s recognition and create his own future, and his resilience wins our respect. ¡§October Sky¡¨ reminds me of a later 2001 Japanese production of mini series ¡§Rocket Boy,¡¨ which might owe some of the inspiration from this movie. Actually these two works shot from two different cultures provide interesting comparison. When October Sky unfolds a story of a young man crying out loud to claim his right over his own destiny, ¡§Rocket Boy¡¨ offers a more compromised description that could sometimes constitute an acrid criticism of modern society. Starring the outstanding actor Yuji Oda, ¡§Rocket Boy¡¨ focuses on three men as ordinary as can be: a travel agent who has a dream of becoming an astronaut, a boastful advertising agent who is on the brink of being torn apart by his inferiority complex resulted from the extreme success of his father and older brother (like what Homer feels in his family), and a food company employee who is about to getting married but scared of this idea. The collected social consciousness superimposes its definition of success on its constituents and steps further to force them suffocate their dreams by claiming them ¡§impossible.¡¨ To compensate for his lost ideal, Kobayashi (Yuji) works in the tour operator because it¡¦s called ¡§Galaxy.¡¨ When his client fails him and his girlfriend decides to leave him, he finally finds strength from his father¡¦s words, who had determined to be a sailor but later found life on the sea less attractive as he had presumed. ¡§But I don¡¦t regret it,¡¨ his father told Kobayashi, ¡§at least I tried.¡¨ It is his father¡¦s confession that encourages him to resign his job and apply for astronautships despite the fact that he hurts his legs and needs to move around on a wheelchair. Kobayashi¡¦s effort finally fails, and he goes back to the travel agency. But his ¡§crazy¡¨ courage inspires his friends, and everyone loves him more. Just before the end of the series, Kobayashi is on the job as a guide of a space camp meant to let children learn more about astronauts. After the tour is over we see him leaning against a tree, unfolding a sheet of poster he tears from the bulletin board that says: ¡§Astronauts Wanted for 2004.¡¨ Kobayashi looks at the piece of paper and laughs and laughs, just like a kid looking at his ticket to Disneyland. Kobayashi may never get what he wants, but he dares his destiny and ¡§just does it.¡¨ This series is so heart-gripping not because the hero exhibits any heroic deeds, but his ordinariness and unstoppable urge to realize his dream which make us wonder and envy. Unlike Dilbert or other sarcastic writings, this show enlightens us and teaches us something. Homer and Kobayashi both have the dream, and they do what they can despite other people¡¦s opinions. I recommend other IMDB users to see the Japanese TV series. If you are a nine-to-fiver, you will feel more touched. I feel sorry that IMDB doesn¡¦t have its data, maybe you can ask somebody from Japan to help you.|1
- Having grown tired of the rat race and cramped living conditions of New York City, Jim Blandings (Cary Grant) finds a property in the country for his wife and children. He's hoping to find the simple life. But, building a house proves to be anything but simple. As the headaches and the bills start piling up, so do the laughs. Will Mr. Blanding's ever get his dream house? <br /><br />- What makes this movie so special is the three main actors - Grant, Myrna Loy, and Melvyn Douglas. Any of three are capable of carrying a movie on their own, so when you combine their talents, almost every scene is special. Grant has always been a favorite of mine in this type of role. He is so good at playing the put upon husband. Loy is a always a joy to watch. The Thin Man films she made with William Powell are near perfect. And Douglas has become a favorite of mine over the last two or three years. Douglas also appeared in The Old Dark House, a particular favorite of mine.<br /><br />- The movie is definitely a product of its time. I get a kick out of imagining a time when you could build a two-story, three bedroom, four bathroom house on $15,000 income a year. Throw in the fact that your two children attend private school and you have a live-in maid and it becomes almost fanciful.<br /><br />- However, for anyone who has bought or built a house, many of the situations and predicaments the Blanding's find themselves in are easily relatable to today. And that's where the comedy comes in. How many people have done some of the stupid things the couple does in this movie only to end up costing more money than expected? - The biggest complaint I have about Mr. Blandings is the whole "wife in love with best friend" subplot. It's really not necessary to the plot and feels out-of-place and very uncomfortable as presented.|1
A pretty average movie but a brave one from Ms Hawn to promote this vehicle as Exec Producer & as a starring vehicle. Although she ends up vindicated, she is willing to portray herself as the dizzy bimbo. How many other A listed actresses have subjected themselves to butt injury pratfalls since this movie? Not many. Does this mean the female butt cannot be funny? Goldie surpasses other actresses as she has maintained a screen persona & ventures in projects other won't. Sandra Bullock occasionally goes there,for example, Miss Congeniality but Nicole Kidman would never cop the pratfall. A wonderful performer. Great to see some of my favorite actors, Chris Sarandon & Cliff DeYoung notably.|1
Rosalind Russell executes a power-house performance as Rosie Lord, a very wealthy woman with greedy heirs. With an Auntie Mame-type character, this actress can never go wrong. Her very-real terror at being in an insane assylum is a wonderful piece of acting. Everyone should watch this.|1
Another Excellent Arnold movie. This futuristic movie has great action in it, and is one of Arnie's best movies. Arnold is framed as a bad guy in this movie and plays a Game of Death. This movie is excellent and a great Sci-Fi / action movie. I've always liked this movie and it has to be one of the greatest adventure movies of all time. 10 out of 10! PERFECTION|1
I loved this movie! Chris Showerman did an amazing job! Not only is he an incredible actor, but he is gorgeous with an awesome physique! He did a great job on the delivery of his lines, plus transformed into George better than Fraser did. A great performance for his first major roll! This movie is full of hilarious scenes that every child will love. My kids have watched this movie numerous times since we purchased the DVD the day it came out. In addition to the movie, the extras on the DVD are just as hilarious. Two thumbs up on this one! I highly recommend it to everyone!|1
This game ranks above all so far. I had the honor of playing mine on PS2 so the graphics were really good. The voice acting was above standard. The difficulty level is just right. Wesker has to be the best characters in the RE series in my opinion. The story amazed me and took many different twist that I wasn't expecting. The only rating this game deserves is great.|1
I cannot accept the negative comments of other reviewers. They are too critical, perhaps because they are stuck in the past. I would like to see a comment from someone who had never seen Basic Instinct 1, perhaps someone very young ? I left the cinema feeling glad that I had not been swayed by the IMDb reviewers. 14 hours later I am still trying to find flaws in the plot but I cannot think of anything serious. My advice to everyone is see it for yourself and make up your own mind.<br /><br />It follows a similar pattern to Basic Instinct 1 but the plot is less confused. It still left me wondering at the end but in a more satisfactory way. Sharon Stone is as sexy and evil as before and wears her 48 years extremely well; this remains her defining role. David Morrisey was satisfactory even though he is no Michael Douglas. Of the supporting cast I particularly liked David Thewlis as the police detective.|1
The autobiography on which this movie is based remains one of the most heart-rending books I have ever read. It tells the amazing stories of two sisters, both who earned devotion and respect working well into their 70's as a teacher and a dentist, then lived another 30 years with dignity. Ruby Dee steals the film with her perfectly nuanced performance as the rebellious "blacker" Bessie, the dentist. She not only expresses her anger, angst, and wisdom well; she lets you know exactly where they've come from using an economy of words. Diahnn Carroll has the feel of the older sister, the teacher, down perfectly, but I'm afraid she never makes me believe that she's over 100. No matter -- the stories are well worth telling. Amy Madigan is a bit too extreme and intrusive in acting overwhelmed and insecure in the first half of the movie as the Caucasian NY Times reporter. This, too, is only a minor distraction. The stories, all true, are the attraction and although two or three get slightly damaged in the translation, most of them make it through just fine.<br /><br />I recommend the book as essential reading to all people I recommend any books to. I cannot quite but this TV-movie in that rarefied air, but it certainly captures enough of the flavor to be highly worthwhile in its own right.|1
This movie was made in Hungary i think. anyway,the countryside is gorgeous,the people who play the farming folks were totally fascinating. their horsemanship is awesome. I got more into the native people, the farm life, and how heroic they were trying to hide Brady from the evil Nazis who where looking for these parachutists. They even sacrificed their life in several instances. the young orphan lad that Brady befriends was a sweet kid. you will marvel at the riding i think, and the action of trying to evade the Nazis. it is entertaining and comic in some spots and very tragic in others. Ladies have hankies handy, as you will be devastated at the end. i own it, and have watched it several times. in other words, not just a one time around flick. its a keeper....|1
It's a strange, yet somehow impressive story, about love. Personnaly, I never run over such a twist-off story in real life. But, I can image there is.<br /><br />It's a story that promises to be "sick" from the title. But, after I watch it, I didn't get this feeling of "sickness" which I would surely have regarding society rules. It's something beautiful in this movie... something impressive...which I cannot contradict using any moral or society rules.<br /><br />The movie focuses mostly on relation between Kiki and Alex. You can see how this relation starts, evolves and finally ends. You feel the moment when this love blossoms, the first whispers, touchings. You feel the connection. And no moment I though this is immoral. You even hope it will not break in the end....it cannot break...it's not right. You feel the pain of being hart broken in the end...<br /><br />But,I need also to add a negative spin to this comment...I don't know if the story is not somehow *showed* to give the feeling that these relations are sick only in form, but not in content. You don't have the total story, but only fragments. When movie has started, the relation between Kiki and Sandu was already in place. So, no clue about the nature of the relation. You feel only a tension between them...a fight between the need for love and desire to break this relation. I think this line of Kiki to Sandu says all: "I want to stop...and if you love me, you will do as I ask you".<br /><br />This movie will probably stir some questions about what is love and what is to be moral...and where's the limit between them. I don't know if the idea of this movie is "love conquers all...even social and moral standards" or "love is beautiful...no matter how or where". But in my opinion, this movie is already a success for the simple reason that it makes you think...|1
I'm not tired to say this is one of the best political thrillers ever made. The story takes place in a fictional state, but obviously it deals with the murder of Kennedy. A truthful and honest district attorney (played by Yves Montand) does not believe that the murder was planned and executed by the single man Daslow (=Oswald) and though all other officials want to close the case he continuous to investigate with his team.<br /><br />The screenplay is written tight and fast and holds the tension till the end. Just the part dealing with the Milgram experiment about authorities is (though not uninteresting) a bit out of place. The ending sequence - explaining who Icarus really is - partly shot in slow motion and intensified by a Morricone soundtrack is the most powerful sequence I have ever seen in a movie.|1
Jonathan Demme's directorial debut for Roger Corman's legendary exploitation outfit New World Pictures rates highly as one of the finest chicks-in-chains 70's grindhouse classics to ever grace celluloid. Beauteous Russ Meyer starlet Eric ("Vixen," "Beyond the Valley of the Dolls") Gavin gives a robust, winning performance as a brassy, resilient new fish who does her best to persevere in a grimy, hellish penitentiary. The always fabulous Barbara Steele offers a deliciously wicked portrayal as the mean, crippled, sexually frustrated warden (her erotic dream about doing a slow, steamy striptease in front of the lady inmates is a real dilly). Longtime favorite 70's B-movie actress Roberta ("The Arousers," "Unholy Rollers") Collins delivers a hilariously raunchy and endearing turn as a cheerfully forward, foul-mouthed kleptomaniac felon who tells a gut-busting dirty joke about Pinnochio. Lynda Gold (a.k.a. Crystin Sinclaire of Tobe Hooper's "Eaten Alive" and Curtis Harrington's "Ruby") makes her lively film debut as uninhibited wildcat Crazy Alice. And the ever-cuddly Cheryl "Rainbeaux" Smith does a lovely, touching reprise of her fragile frightened innocent role from "Lemora: A Child's Tale of the Supernatural." <br /><br />Although this picture does deliver the expected ample amount of coarse language, nudity, rape and violence, it's still by no means a typically crass and sexist piece of lurid mindless filth; the movie very effectively explores the many ways in which men cruelly exploit women and strongly asserts the pro-feminist notion that women can overcome any obstacles if they band together into a group so they can bravely face their misogynistic oppressors as one mighty fighting force. Demme's zesty, confidant direction comes through with a glorious abundance of astutely observed incidental details and delightful moments of engagingly quirky human behavior. Furthermore, both Tak Fujimoto's vibrant cinematography and John Cale's marvelously dolorous oddball blues score are 100% on the money excellent. Patrick Wright (Sheriff Mack in the uproariously awful cheap-rubber-monster-suit creature feature howler "Track of the Moonbeast") has a sidesplitting bit as a jerky cop who has his car stolen by a trio of prison escapees when he stops at a gas station to use the bathroom. Lively, rousing and immensely enjoyable, "Caged Heat" qualifies as absolutely essential viewing for 70's drive-in movie fans.|1
A patchwork about 911. The 11 stories from 11 directors from 11 countries are sometimes humoristic, sometimes boring (the first one, for example), sometimes used to say to Americans "we have had more deaths than you, and you supported the murderers", sometimes really weird (but highly symbolic and interesting). I really loved the Claude Lelouch (personal live of a couple in New-York, showing that our day-to-day "problems" are unimportant), Shoei Imamura (bizarre, strongly anti-wars in general), and Idrissa Ouedraogo (funny, typical African optimism despite terrible day to day misery), and Youssef Chahine (an Egyptian intellectual, pro-peace, having moral difficulties to accept the U.S. policy towards Arab countries) I am really pleased to see that many Americans liked this movie. It shows that we (or they ? I am still Belgian, but living in Texas for 12 years) are still interested by other cultures, and able to question past and present actions of our government, like we should in a democracy.|1
This has got to be one of my very favorite Twilight Zone episodes, primarily for the portrayal of two lonely souls in a post-apocalyptic environment.<br /><br />The cobweb-strewn shops and rubble-laden streets are eerie in that particular way the Twilight Zone does best.<br /><br />While the parable can be a bit heavy-handed by today's drama standards, it is an excellent one - using the setting to make a statement relevant to the human experience, as well as geopolitics, in a way that is timeless. The entire drama rests solely on the shoulders of Mr. Bronson and Ms. Montgomery, who do not disappoint. (May they both rest in peace.)<br /><br />A true classic.|1
Military training films are becoming so common that they are becoming a genre unto themselves. Among the more prominent we have, `Officer and a Gentleman', `Top Gun', `GI Jane', and now `Men of Honor'. The fact that this one happened to be true doesn't change the fact that the formula is the same. This film is probably most like `GI Jane' since it focuses on the desegregation angle.<br /><br />The story is actually quite inspirational and is probably the best human-interest story among those mentioned above. Carl Brashear (Cuba Gooding, Jr.) is unquestionably a man of great courage and principle, and his strength of character shines through brightly in this film. Unfortunately, director George Tillman has tunnel vision in presenting the characters and eschews character development of various characters other than Brashear in favor of showing Brashear in a constant state of adversity. Billy Sunday (Robert De Niro) is a central figure, and except for the initial scene, the fistfight and a couple of scenes with his wife, we don't know much about him. For instance, Brashear sees the scars on Sunday's palms and we are to assume that he worked a plow, but there is no follow-up on that point. Mr. Pappy (Hal Holbrook) gets only one short scene by which we can judge him. The rest of his screen time shows him pacing around and ranting. If a director is going to make a human-interest story, he needs to humanize the characters.<br /><br />Cuba Gooding Jr. gives an outstanding performance as Brashear. This is probably the best I've seen him. This is a role and a character that is far more complete than any part he has played before, and he rises to the occasion. In `Jerry Maguire', Rod Tidwell was a fascinating, but one-dimensional character with the depth of a rain puddle. Brashear is much more complex and grounded, and the issues he faces are life crises, making the part far more challenging. This is an excellent recovery from Gooding's last role in `Chill Factor', a film so dreadful that it was almost an act of professional suicide to take the part.<br /><br />After a stint trying his hand as a comedian (`Analyze This', `The Adventures of Rocky & Bullwinkle', `Meet The Parents'), Robert DeNiro is back to his dramatic roots with an outstanding performance. DeNiro isn't a bad comedian, he is just such a great dramatic actor that it seems like he shouldn't waste his time doing comedy. DeNiro endows Billy Sunday with a rock hard personality belying a tortured soul. It is a pleasure watching him work. <br /><br />It seems every film I watch lately has Charlize Theron in it. I saw `The Legend of Bagger Vance', `Men of Honor' and `The Yards' right in a row and I was beginning to wonder if she had a part in every film in 2000 (actually, she only did five). This was a minor role for Theron, but she carried it off well and managed to stay with DeNiro step for step. David Keith, who co-starred with Richard Gere in `Officer and a Gentleman', has a cameo here<br /><br />The DVD has some interesting special features, including reflections by the real Carl Brashear and some deleted scenes.<br /><br />I enjoyed this film despite the hackneyed plot and the one-dimensional presentation. I rated it a 7/10. I'm a sucker for underdog stories and I have a fondness for stories where strength of character is the central theme. This film is particularly strong in both areas and brings us two memorable acting performances that compensate for some of the director's shortcomings.|1
This is probably one of Brian De Palma's best known movies but it isn't his best. Body Double, The Fury and Carrie are better movies but this movie is better than Blow Out and Obsession. De Palma is very influenced by Hitchcock and this movie is a take off on Psycho. Angie Dickinson is a bored housewife who is thinking of having an affair and after her psychiatrist, played by Michael Caine, turns down an offer, Dickinson meets a man in a art gallery and she winds up sleeping with him. After this point it's best you don't know what happens but there is a murder and Nancy Allen is a call girl who gets a look at the killer. Dennis Franz is the detective on the case who really doesn't trust Allen and she has to find the killer herself. It's a pretty good movie but isn't one of De Palma's best.|1
A long time ago, I watched this movie from the middle on cable. I then had a crush on Mary Moronov. I saw her again in Eating Raoul. I was convinced that she's the hottest woman on screen.<br /><br />I maybe biased about this movie. 9 out of 10.<br /><br />This's the only movie I own on original tape.|1
This movie should not be compared to "The Sting", or other caper/heist/con game films. What makes it such a great movie experience is what it has to say about relationships, deceit and trust. It's also a fairly cutting critique of psychiatry, given that the female protagonist is a shrink who is so easily deceived and then acts out in such a primitive manner in the finale. Has Mr Mamet had an unfortunate experience in therapy? Highly, hugely recommended!|1
First of all that I would like to say is that Edison Chen is extremely hot and that Sam Lee is looking much better than before XD! This is probably one of the most original movies I have seen so far; shows a poverty lifestyle background of a Cambodian. The Cambodian(Edison aka Pang) goes around killing people to survive himself; has done it throughout his entire life. Sam Lee's(Wai) duty is to capture the Cambodian for good. There are tons of violent actions but has a good story to it. The movie shows the struggles between those two characters; they both beat each other like angry dogs. GO AND WATCH PPL...STRONGLY SUGGESSTED!!! (GO HK FILMS)|1
Had fun watching this film.. despite the feeling I got a lot of the time, that this film was almost copying Monsters Inc. There're quite a few things that are extremely similar between the two, the relationship between an animal/monster and a small child, other animals trying to break that relationship, etc. It felt like that pretty much throughout the film, to me.<br /><br />One of the redeeming features though, is Scrat :) Very very funny character, even if he serves no purpose :)|1
This might contain a spoiler, so beware.<br /><br />If it had been 200,000 thousand or two million people, does it make a difference? Sometimes I get so angry at the apparent apathy of a small number of (strangely very LOUD) Americans, but I have to remember that many people here in the US were not bred or raised to care about anything outside of their comfort zone. God Help us for what we have done. after the relative ease of what we did to the native Americans, and the indifference to the horrors of enslaving a race, you would think we'd have grown hearts and souls in the late 60's and early 70's. But now I see it is OK as long as our ends are justified to only us. How then, can we look at any other dictator and horrible government and think we are somehow doing good to impose our will? We are contradictory and hypocritical, and I am ashamed for this. I feel sorrow for the people affected. They deserve justice and their homes back. If this was done in my name as an American for my supposed safety, I don't want it. I denounce these actions, and hope our global community understands that many Americans believe the American government is a runaway train of deceit. No one is above the law. I want my country back, and so do the Chagos Islanders. Regardless of what people post from the anonymity of their computers, no one can in their heart deny that they would be unwilling to give up their birthplace for some bombs and heliports. We can't stand to be stuck in traffic, let alone forcibly and unjustly removed from our homes. 'Not one of us, Brit and American alike forget what goes around comes around. Don't buy into the fallacy that a simpler, more natural civilization is somehow less worthy of having their rights observed, and preserved - when we turn our backs on the basic human rights and dignities of 2000, we turn away from the basic human rights and dignities of all men.|1
Brand Hauser (John Cusack) is an assassin for the CIA. He is ordered to go to the country of Turaquistan, a nation that the United States has "liberated", and kill a businessman named Omar Shariff. This is because the American conglomerate, Tamerlane, that is putting the country "back together" will not stand for Shariff, an oil man from a neighboring state, laying down his own pipeline through war-torn Turquistan. But, once there, Brand runs into difficulties. One, he meets a determined journalist, Natalie (Marisa Tomei) who wants to tell the American public the "true" story of the region's conflict...and of Tamerlane. But, Brand is aghast to realize that Natalie's pretty face and sharp mind instantly and unconsciously compels him to lose focus on his mission. Also, his cover as a trade show host forces him to meet the country's pop-singing princess, Yonica (Hillary Duff), who will be getting married at the convention center. She is a young diva whose wedding arrangements also turn Brand's attention away from the coming assassination. With other inept underlings and complications, will Brand be able to carry out his mission, for the satisfaction of Tamerlane's BIG boss, the former vice-president (Dan Ackroyd)? Good for you, John Cusack, to make this film, even though it doesn't quite hold together. Shot in Serbia, it is a worthy look at what present-day Iraq must be like, a country turned upside-down. In a stroke a brilliance, the green zone here is called "The Emerald City" and aptly so, for this Oz-like neighborhood attempts to keep out the ravages of war going on elsewhere in the metropolis. The cast is very fine, with Cusack doing a nice job and Tomei, Joan Cusack, Ben Kingsley, Ackroyd and others backing him up in style. Duff, especially, does a great turn as the heavily-accented, heavily made-up, potty-mouthed singer. The recreation of war-riddled Baghdad is so real that it hurts while the costumes and other production values are top-notch. As for the script, it isn't always cohesive but it certainly has some tremendous dialogue and scenes. For example, a young Turaqui boy offers to show Brand an enemy hideout, in exchange for money and candy. Brand produces the cash but, because he has no candy, the boy burns his vehicle anyway. Brilliant! Then, also, the direction is not a total success but doesn't lag very often. No, if you have conservative leanings, you probably won't like this film one bit. But, if you have an open mind and want to see a satirical view of the "war on terrorism", this is quite a good show. Therefore, do make an effort to view it, as you will be supporting those filmmakers who choose to make movies far away from those old studio "formulas".|1
Beautifully done. A lot of angst. Friendship may not endure all, but in the end it's all that matters, or so a group of friends learn. I have watched it over and over again. The music is also amazing. When Kei loses the one friend he has he gives up until he meets Sho, an orphan boy who is not repelled by his true nature. In the lawless streets of Mallepa they struggle for their own place among a melting pot of Asian races, and learn that sometimes being on top can cost you more than you are ever ready to pay. A surprise ending that grips as much as the whole movie does. I couldn't get enough of it. Gackt and Hyde do a wonderful job of acting, proving they are more than pretty boys who sing.|1
...this is, above all else, the typical Crown International Pictures drive-in (read "passion pit") programmer. The 1975 Sammy Johns hit record "Chevy Van" is heard repeatedly on the soundtrack (this movie has even been reissued with the title CHEVY VAN), despite the film's title vehicle being a Dodge. Danny DeVito makes only six minutes of on-screen appearance, but countless VHS reissues falsely credit him as the star of the flick. The movie is a comparatively sexist morality tale -- will Bobby find sexual satisfaction through the one-night-stand his customised van facilitates, or must he wait until Tina, the girl of his dreams, gives him the time of day? Still, it is representative of the prevailing carnal dream of male American high schoolers of the time, and on that basis alone THE VAN has, almost in spite of itself, become an artifact of the period that must be referenced in any honest retrospective of the period's popular American cinema...|1
This movie has its ups and downs, but to me the good stuff in this movie very much outweighs the bads...<br /><br />What's not so good about the movie are indeed sometimes the dialogue, the sounds, the lighting(am I the only one who noticed the way the sets were lighted was amateur, and the acting....<br /><br />What is very good are the highly original storyline, the very intense atmosphere, the gore factor which is very high, and the effects which are done supremely.<br /><br />So, definitely worth watching, or maybe even a must-see for all you horror and gore fans....|1
This is probably the best documentary I have seen in a very long time. Jonny Kennedy was and is still is a tragically beautiful inspiration. Not only was he a survivor of one of the most painful diseases out there, but he used his beauty to show the world that there is life after death and never to give up reaching people and spreading his love. Watching minutes of his life long struggle was heart-wrenching. Listening to his smart ass remarks and seeing his adorable gestures was heartwarming. And seeing him smile was indescribable. I feel blessed to have been able to be touched by this tiny giant. Please, if you ever have a chance to watch this film - consider yourself lucky to have met Jonny Kennedy.|1
